,AREA_INDEX,MDATETIME,SO2_RFLAG,SO2,PM10_RFLAG,PM10,O3_RFLAG,O3,NO2_RFLAG,NO2,CO_RFLAG,CO,NOX_RFLAG,NOX,NO_RFLAG,NO,PM25_RFLAG,PM25,SO2_CODE,NO2_CODE,O3_CODE,CO_CODE,PM10_CODE,PM25_CODE,NO_CODE,NOX_CODE
2021-01-25 18:00:00,437211,2021-01-25 18:00:00,,0.007,,21.0,,0.031,,0.02,,0.3,,0.024,,0.004,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-25 19:00:00,437211,2021-01-25 19:00:00,,0.007,,26.0,,0.014,,0.039,,0.5,,0.055,,0.016,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-25 20:00:00,437211,2021-01-25 20:00:00,,0.007,,37.0,,0.016,,0.033,,0.5,,0.04,,0.007,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-25 21:00:00,437211,2021-01-25 21:00:00,,0.006,,32.0,,0.03,,0.015,,0.3,,0.018,,0.003,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-25 22:00:00,437211,2021-01-25 22:00:00,,0.005,,14.0,,0.035,,0.011,,0.3,,0.014,,0.003,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-25 23:00:00,437211,2021-01-25 23:00:00,,0.005,,14.0,,0.037,,0.009,,0.3,,0.012,,0.003,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 00:00:00,437211,2021-01-26 00:00:00,,0.005,,10.0,,0.033,,0.012,,0.4,,0.015,,0.003,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 01:00:00,437211,2021-01-26 01:00:00,,0.006,,10.0,,0.026,,0.016,,0.5,,0.019,,0.003,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 02:00:00,437211,2021-01-26 02:00:00,,0.005,,10.0,,0.014,,0.027,,0.4,,0.042,,0.015,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 03:00:00,437211,2021-01-26 03:00:00,,0.006,,9.0,,0.004,,0.036,,0.4,,0.064,,0.028,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 04:00:00,437211,2021-01-26 04:00:00,,0.009,,11.0,,0.01,,0.021,,0.5,,0.025,,0.004,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 05:00:00,437211,2021-01-26 05:00:00,,0.006,,17.0,,0.011,,0.021,,0.5,,0.028,,0.007,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 06:00:00,437211,2021-01-26 06:00:00,,0.005,,17.0,,0.007,,0.029,,0.4,,0.043,,0.014,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 07:00:00,437211,2021-01-26 07:00:00,,0.005,,11.0,,0.005,,0.031,,0.4,,0.048,,0.017,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 08:00:00,437211,2021-01-26 08:00:00,,0.005,,17.0,,0.006,,0.028,,0.4,,0.044,,0.016,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 09:00:00,437211,2021-01-26 09:00:00,,0.007,,12.0,,0.01,,0.027,,0.5,,0.051,,0.024,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 10:00:00,437211,2021-01-26 10:00:00,,0.006,,17.0,,0.006,,0.028,,0.5,,0.054,,0.026,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 11:00:00,437211,2021-01-26 11:00:00,,0.005,,26.0,,0.007,,0.027,,0.4,,0.047,,0.02,,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 12:00:00,437211,2021-01-26 12:00:00,,0.004,,19.0,,0.01,,0.025,,0.4,,0.041,,0.016,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 13:00:00,437211,2021-01-26 13:00:00,,0.005,,17.0,,0.009,,0.032,,0.4,,0.066,,0.034,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 14:00:00,437211,2021-01-26 14:00:00,,0.005,,23.0,,0.006,,0.035,,0.5,,0.079,,0.044,,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 15:00:00,437211,2021-01-26 15:00:00,,0.006,,27.0,,0.011,,0.026,,0.5,,0.05,,0.024,,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 16:00:00,437211,2021-01-26 16:00:00,,0.005,,33.0,,0.029,,0.012,,0.2,,0.019,,0.007,,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 17:00:00,437211,2021-01-26 17:00:00,,0.004,,10.0,,0.033,,0.011,,0.2,,0.015,,0.004,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 18:00:00,437211,2021-01-26 18:00:00,,0.004,,6.0,,0.03,,0.017,,0.3,,0.021,,0.004,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 19:00:00,437211,2021-01-26 19:00:00,,0.004,,13.0,,0.027,,0.021,,0.3,,0.026,,0.005,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 20:00:00,437211,2021-01-26 20:00:00,,0.004,,21.0,,0.024,,0.021,,0.3,,0.025,,0.004,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 21:00:00,437211,2021-01-26 21:00:00,,0.004,,26.0,,0.03,,0.014,,0.3,,0.017,,0.003,,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 22:00:00,437211,2021-01-26 22:00:00,,0.004,,17.0,,0.035,,0.01,,0.3,,0.013,,0.003,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 23:00:00,437211,2021-01-26 23:00:00,,0.004,,14.0,,0.039,,0.009,,0.3,,0.012,,0.003,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 00:00:00,437211,2021-01-27 00:00:00,,0.003,,13.0,,0.033,,0.013,,0.3,,0.016,,0.003,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 01:00:00,437211,2021-01-27 01:00:00,,0.003,,16.0,,0.032,,0.012,,0.3,,0.015,,0.003,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 02:00:00,437211,2021-01-27 02:00:00,,0.003,,30.0,,0.035,,0.01,,0.3,,0.013,,0.003,,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 03:00:00,437211,2021-01-27 03:00:00,,0.003,,27.0,,0.032,,0.011,,0.3,,0.014,,0.003,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 04:00:00,437211,2021-01-27 04:00:00,,0.003,,21.0,,0.032,,0.01,,0.3,,0.013,,0.003,,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 05:00:00,437211,2021-01-27 05:00:00,,0.004,,27.0,,0.034,,0.01,,0.4,,0.013,,0.003,,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 06:00:00,437211,2021-01-27 06:00:00,,0.004,,36.0,,0.034,,0.01,,0.4,,0.013,,0.003,,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 07:00:00,437211,2021-01-27 07:00:00,,0.004,,42.0,,0.032,,0.012,,0.4,,0.015,,0.003,,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 08:00:00,437211,2021-01-27 08:00:00,,0.004,,39.0,,0.028,,0.016,,0.5,,0.02,,0.004,,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 09:00:00,437211,2021-01-27 09:00:00,,0.004,,40.0,,0.026,,0.019,,0.5,,0.026,,0.007,,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 10:00:00,437211,2021-01-27 10:00:00,,0.005,,42.0,,0.026,,0.019,,0.4,,0.027,,0.008,,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 11:00:00,437211,2021-01-27 11:00:00,,0.004,,42.0,,0.035,,0.011,,0.3,,0.016,,0.005,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 12:00:00,437211,2021-01-27 12:00:00,,0.004,,35.0,,0.04,,0.007,,0.3,,0.011,,0.004,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 13:00:00,437211,2021-01-27 13:00:00,,0.004,,28.0,,0.041,,0.007,,0.3,,0.011,,0.004,,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 14:00:00,437211,2021-01-27 14:00:00,,0.004,,29.0,,0.041,,0.008,,0.3,,0.012,,0.004,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 15:00:00,437211,2021-01-27 15:00:00,,0.004,,29.0,,0.043,,0.007,,0.3,,0.011,,0.004,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 16:00:00,437211,2021-01-27 16:00:00,,0.004,,32.0,,0.041,,0.009,,0.3,,0.013,,0.004,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 17:00:00,437211,2021-01-27 17:00:00,,0.004,,35.0,,0.04,,0.009,,0.3,,0.013,,0.004,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 18:00:00,437211,2021-01-27 18:00:00,,0.004,,32.0,,0.035,,0.015,,0.3,,0.019,,0.004,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 19:00:00,437211,2021-01-27 19:00:00,,0.004,,38.0,,0.027,,0.023,,0.3,,0.028,,0.005,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 20:00:00,437211,2021-01-27 20:00:00,,0.004,,36.0,,0.026,,0.023,,0.3,,0.027,,0.004,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 21:00:00,437211,2021-01-27 21:00:00,,0.006,,38.0,,0.023,,0.023,,0.4,,0.027,,0.004,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 22:00:00,437211,2021-01-27 22:00:00,,0.005,,42.0,,0.008,,0.039,,0.5,,0.055,,0.016,,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 23:00:00,437211,2021-01-27 23:00:00,,0.006,,43.0,,0.004,,0.043,,0.5,,0.086,,0.043,,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 00:00:00,437211,2021-01-28 00:00:00,,0.007,,35.0,,0.005,,0.034,,0.5,,0.049,,0.015,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 01:00:00,437211,2021-01-28 01:00:00,,0.007,,38.0,,0.005,,0.036,,0.5,,0.058,,0.022,,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 02:00:00,437211,2021-01-28 02:00:00,,0.005,,46.0,,0.007,,0.024,,0.5,,0.031,,0.007,,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 03:00:00,437211,2021-01-28 03:00:00,,0.006,,34.0,,0.004,,0.031,,0.5,,0.057,,0.026,,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 04:00:00,437211,2021-01-28 04:00:00,,0.005,,38.0,,0.005,,0.029,,0.5,,0.056,,0.027,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 05:00:00,437211,2021-01-28 05:00:00,,0.006,,30.0,,0.004,,0.031,,0.5,,0.066,,0.035,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 06:00:00,437211,2021-01-28 06:00:00,,0.008,,36.0,,0.004,,0.025,,0.5,,0.043,,0.018,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 07:00:00,437211,2021-01-28 07:00:00,,0.006,,36.0,,0.004,,0.025,,0.5,,0.049,,0.024,,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 08:00:00,437211,2021-01-28 08:00:00,,0.006,,37.0,,0.004,,0.033,,0.5,,0.098,,0.065,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 09:00:00,437211,2021-01-28 09:00:00,,0.007,,32.0,,0.005,,0.04,,0.5,,0.145,,0.105,,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 10:00:00,437211,2021-01-28 10:00:00,,0.009,,36.0,,0.008,,0.031,,0.5,,0.092,,0.061,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 11:00:00,437211,2021-01-28 11:00:00,,0.007,,50.0,,0.017,,0.017,,0.4,,0.032,,0.015,,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 12:00:00,437211,2021-01-28 12:00:00,,0.005,,52.0,,0.025,,0.017,,0.4,,0.029,,0.012,,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 13:00:00,437211,2021-01-28 13:00:00,,0.004,,54.0,,0.039,,0.011,,0.3,,0.015,,0.004,,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 14:00:00,437211,2021-01-28 14:00:00,,0.003,,58.0,,0.03,,0.015,,0.3,,0.02,,0.005,,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 15:00:00,437211,2021-01-28 15:00:00,,0.004,,24.0,,0.035,,0.01,,0.3,,0.014,,0.004,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 16:00:00,437211,2021-01-28 16:00:00,,0.004,,33.0,,0.041,,0.006,,0.2,,0.01,,0.004,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 17:00:00,437211,2021-01-28 17:00:00,,0.004,,41.0,,0.042,,0.006,,0.2,,0.01,,0.004,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 18:00:00,437211,2021-01-28 18:00:00,,0.004,,29.0,,0.04,,0.007,,0.2,,0.011,,0.004,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 19:00:00,437211,2021-01-28 19:00:00,,0.004,,33.0,,0.038,,0.008,,0.2,,0.012,,0.004,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 20:00:00,437211,2021-01-28 20:00:00,,0.003,,27.0,,0.039,,0.006,,0.2,,0.009,,0.003,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 21:00:00,437211,2021-01-28 21:00:00,,0.003,,31.0,,0.04,,0.005,,0.2,,0.008,,0.003,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 22:00:00,437211,2021-01-28 22:00:00,,0.003,,26.0,,0.04,,0.005,,0.2,,0.008,,0.003,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 23:00:00,437211,2021-01-28 23:00:00,,0.003,,16.0,,0.039,,0.005,,0.2,,0.008,,0.003,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 00:00:00,437211,2021-01-29 00:00:00,,0.003,,18.0,,0.038,,0.004,,0.2,,0.007,,0.003,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 01:00:00,437211,2021-01-29 01:00:00,,0.003,,16.0,,0.037,,0.005,,0.2,,0.008,,0.003,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 02:00:00,437211,2021-01-29 02:00:00,,0.003,,13.0,,0.037,,0.004,,0.2,,0.007,,0.003,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 03:00:00,437211,2021-01-29 03:00:00,,0.003,,21.0,,0.038,,0.004,,0.2,,0.007,,0.003,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 04:00:00,437211,2021-01-29 04:00:00,,0.004,,17.0,,0.037,,0.004,,0.2,,0.007,,0.003,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 05:00:00,437211,2021-01-29 05:00:00,,0.004,,20.0,,0.036,,0.004,,0.2,,0.007,,0.003,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 06:00:00,437211,2021-01-29 06:00:00,,0.004,,18.0,,0.035,,0.005,,0.2,,0.008,,0.003,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 07:00:00,437211,2021-01-29 07:00:00,,0.004,,24.0,,0.036,,0.005,,0.2,,0.008,,0.003,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 08:00:00,437211,2021-01-29 08:00:00,,0.004,,22.0,,0.035,,0.006,,0.2,,0.01,,0.004,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 09:00:00,437211,2021-01-29 09:00:00,,0.004,,18.0,,0.034,,0.007,,0.2,,0.012,,0.005,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 10:00:00,437211,2021-01-29 10:00:00,,0.004,,17.0,,0.036,,0.006,,0.2,,0.011,,0.005,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 11:00:00,437211,2021-01-29 11:00:00,,0.004,,18.0,,0.036,,0.006,,0.2,,0.011,,0.005,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 12:00:00,437211,2021-01-29 12:00:00,,0.004,,19.0,,0.036,,0.006,,0.2,,0.011,,0.005,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 13:00:00,437211,2021-01-29 13:00:00,,0.004,,17.0,,0.036,,0.007,,0.2,,0.013,,0.006,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 14:00:00,437211,2021-01-29 14:00:00,,0.004,,14.0,,0.036,,0.007,,0.2,,0.013,,0.006,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 15:00:00,437211,2021-01-29 15:00:00,,0.004,,23.0,,0.037,,0.008,,0.2,,0.014,,0.006,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 16:00:00,437211,2021-01-29 16:00:00,,0.004,,32.0,,0.036,,0.009,,0.2,,0.015,,0.006,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 17:00:00,437211,2021-01-29 17:00:00,,0.004,,31.0,,0.036,,0.01,,0.2,,0.015,,0.005,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 18:00:00,437211,2021-01-29 18:00:00,,0.004,,33.0,,0.034,,0.012,,0.2,,0.016,,0.004,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 19:00:00,437211,2021-01-29 19:00:00,,0.004,,29.0,,0.031,,0.015,,0.2,,0.019,,0.004,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 20:00:00,437211,2021-01-29 20:00:00,,0.004,,34.0,,0.03,,0.015,,0.3,,0.019,,0.004,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 21:00:00,437211,2021-01-29 21:00:00,,0.004,,27.0,,0.028,,0.016,,0.3,,0.02,,0.004,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 22:00:00,437211,2021-01-29 22:00:00,,0.004,,30.0,,0.028,,0.015,,0.3,,0.019,,0.004,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 23:00:00,437211,2021-01-29 23:00:00,,0.004,,31.0,,0.029,,0.014,,0.2,,0.018,,0.004,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 00:00:00,437211,2021-01-30 00:00:00,,0.004,,32.0,,0.024,,0.018,,0.3,,0.021,,0.003,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 01:00:00,437211,2021-01-30 01:00:00,,0.006,,27.0,,0.017,,0.024,,0.4,,0.027,,0.003,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 02:00:00,437211,2021-01-30 02:00:00,,0.007,,32.0,,0.017,,0.021,,0.5,,0.024,,0.003,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 03:00:00,437211,2021-01-30 03:00:00,,0.005,,28.0,,0.008,,0.03,,0.4,,0.039,,0.009,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 04:00:00,437211,2021-01-30 04:00:00,,0.006,,24.0,,0.014,,0.022,,0.4,,0.025,,0.003,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 05:00:00,437211,2021-01-30 05:00:00,,0.006,,24.0,,0.02,,0.013,,0.4,,0.016,,0.003,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 06:00:00,437211,2021-01-30 06:00:00,,0.005,,31.0,,0.015,,0.015,,0.4,,0.018,,0.003,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 07:00:00,437211,2021-01-30 07:00:00,,0.007,,27.0,,0.011,,0.02,,0.4,,0.023,,0.003,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 08:00:00,437211,2021-01-30 08:00:00,,0.007,,31.0,,0.008,,0.026,,0.5,,0.032,,0.006,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 09:00:00,437211,2021-01-30 09:00:00,,0.008,,33.0,,0.013,,0.022,,0.4,,0.032,,0.01,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 10:00:00,437211,2021-01-30 10:00:00,,0.006,,33.0,,0.02,,0.017,,0.4,,0.026,,0.009,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 11:00:00,437211,2021-01-30 11:00:00,,0.005,,41.0,,0.026,,0.013,,0.3,,0.019,,0.006,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 12:00:00,437211,2021-01-30 12:00:00,,0.005,,44.0,,0.027,,0.012,,0.3,,0.019,,0.007,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 13:00:00,437211,2021-01-30 13:00:00,,0.005,,43.0,,0.026,,0.014,,0.3,,0.021,,0.007,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 14:00:00,437211,2021-01-30 14:00:00,,0.006,,46.0,,0.023,,0.018,,0.4,,0.027,,0.009,,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 15:00:00,437211,2021-01-30 15:00:00,,0.007,,50.0,,0.02,,0.023,,0.4,,0.035,,0.012,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 16:00:00,437211,2021-01-30 16:00:00,,0.005,,62.0,,0.039,,0.01,,0.3,,0.014,,0.004,,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 17:00:00,437211,2021-01-30 17:00:00,,0.004,,110.0,,0.039,,0.011,,0.3,,0.014,,0.003,,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 18:00:00,437211,2021-01-30 18:00:00,,0.004,,99.0,,0.039,,0.01,,0.3,,0.013,,0.003,,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 19:00:00,437211,2021-01-30 19:00:00,,0.004,,58.0,,0.037,,0.011,,0.3,,0.014,,0.003,,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 20:00:00,437211,2021-01-30 20:00:00,,0.004,,38.0,,0.035,,0.012,,0.3,,0.015,,0.003,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 21:00:00,437211,2021-01-30 21:00:00,,0.005,,39.0,,0.034,,0.013,,0.3,,0.016,,0.003,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 22:00:00,437211,2021-01-30 22:00:00,,0.007,,41.0,,0.03,,0.017,,0.4,,0.02,,0.003,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 23:00:00,437211,2021-01-30 23:00:00,,0.008,,39.0,,0.018,,0.031,,0.5,,0.037,,0.006,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31 00:00:00,437211,2021-01-31 00:00:00,,0.005,,41.0,,0.023,,0.022,,0.4,,0.026,,0.004,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31 01:00:00,437211,2021-01-31 01:00:00,,0.006,,33.0,,0.022,,0.02,,0.4,,0.023,,0.003,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31 02:00:00,437211,2021-01-31 02:00:00,,0.007,,35.0,,0.013,,0.026,,0.5,,0.03,,0.004,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31 03:00:00,437211,2021-01-31 03:00:00,,0.01,,39.0,,0.013,,0.022,,0.5,,0.025,,0.003,,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31 04:00:00,437211,2021-01-31 04:00:00,,0.007,,40.0,,0.013,,0.02,,0.5,,0.024,,0.004,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31 05:00:00,437211,2021-01-31 05:00:00,,0.007,,35.0,,0.011,,0.021,,0.5,,0.025,,0.004,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31 06:00:00,437211,2021-01-31 06:00:00,,0.009,,34.0,,0.005,,0.027,,0.5,,0.034,,0.007,,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31 07:00:00,437211,2021-01-31 07:00:00,,0.009,,34.0,,0.004,,0.027,,0.5,,0.039,,0.012,,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31 08:00:00,437211,2021-01-31 08:00:00,,0.009,,37.0,,0.005,,0.03,,0.5,,0.054,,0.024,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31 09:00:00,437211,2021-01-31 09:00:00,,0.01,,42.0,,0.007,,0.025,,0.5,,0.054,,0.029,,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
